id;created_at;text;retweet_count;favorite_count
1044734744305573888;2018-09-25 23:45:47;Olá, gente! Boa noite! Amanhã, às 15h, estarei na sede do @TwitterBrasil e vou responder perguntas dos eleitores. Envie a sua pergunta usando a hastag #VeraResponde ... Aguardo a participação de vocês. Abraços!;9;39
1044656796164648961;2018-09-25 18:36:03;Vamos ocupar as ruas no dia 29! #EleNão https://t.co/gvfQ1HimdY;10;30
1044265775278755840;2018-09-24 16:42:17;Quarta-feira, dia 26, às 15h, estarei na sede do @TwitterBrasil e vou responder perguntas dos eleitores. Envie a sua pergunta usando a hastag #VeraResponde ... Aguardo a participação de vocês. Abraços!;14;46
1043552244938039296;2018-09-22 17:26:58;RT @sabrinanaquino: Jornalista da @folha levantou propostas para mulheres dos candidatos à presidência, os 5 primeiros. Fiz além, incluí as…;14;0
1043243499783684101;2018-09-21 21:00:07;Hoje a agende campanha está sendo em Macapá (RN), no Norte do Brasil. Amanhã, será em Belém, capital do Pará. #TôComVera #pstu16 #UmChamadoÀRebelião https://t.co/G5TWTtpUZs;3;13
1042909861812621313;2018-09-20 22:54:22;@minutosilencio @thiagotoste @pstu É hora da rebelião! Organizar os de baixo para derrubar os de cima. #rebelião;2;16
1042909513379192842;2018-09-20 22:52:58;@thiagotoste @minutosilencio @pstu Nós que agradecemos pelo espaço. Foi divertido, mas ao mesmo tempo sério. Fiquei muito feliz e contente pelo bate papo. A turma do @minutosilencio é gente boa, inteligente e ligada nos fatos políticos do Brasil. Gratidão!;5;38
1042908300059332608;2018-09-20 22:48:09;@cacofonias @minutosilencio @pstu Agradeço a equipe do @minutosilencio. Em meio a farsa das eleições, que é um processo antidemocrático, controlado pelos ricos e poderosos, tivemos espaço p/ apresentar o programa do PSTU de uma forma leve e séria. Lutar por um mundo justo e igualitário é algo que me faz feliz. 😘;9;61
1042795147854073858;2018-09-20 15:18:32;Hoje, a agenda de campanha da Vera será pauta do @jornalnacional. A candidata à presidência da República pelo PSTU está no Rio de Janeiro e fez panfletagem na REDUC (Petrobras) e em uma fábrica em Madureira. #TôComVera #pstu16 #UmChamadoÀRebelião https://t.co/iRM8M0D79z;7;22
1042784522650169344;2018-09-20 14:36:18;Acompanhada da militância do PSTU, Vera realiza panfletagem em uma fábrica na Zona Norte do Rio de Janeiro. Operária, negra e socialista! #TôComVera #pstu16 #UmChamadoÀRebelião #EquipeVera16 https://t.co/1LBSAqyCwM;7;17
1042755468886790144;2018-09-20 12:40:51;Realizamos uma atividade vitoriosa hoje na REDUC, refinaria da Petrobras, em Duque de Caxias (RJ). Nossa campanha é construída junto à classe operária. Daqui a pouco, vamos para a fábrica Piraque.#TôComVera #pstu16 #UmChamadoÀRebelião https://t.co/POFGso4Edo;1;11
1042711993311023104;2018-09-20 09:48:06;O dia começou com panfletagem na refinaria da Petrobras, em Duque de Caxias (RJ). Em conversa com os trabalhadores, Vera defendeu a Petrobras 100% estatal, sob o controle dos trabalhadores. #TôComVera #pstu16 #UmChamadoÀRebelião #EquipeVera16 https://t.co/XFCLmC7SMX;3;16
1042465352914006018;2018-09-19 17:28:02;No Rio de Janeiro, Vera grava programa/podcast com a turma do ‘Minuto de Silêncio’ #TôComVera #pstu16 #UmChamadoÀRebelião https://t.co/nBLBrbT5Uh;15;127
1042421813366738946;2018-09-19 14:35:02;Vera conversa com eleitores no Largo da Carioca, no Centro do Rio de Janeiro. #TôComVera #pstu16 #UmChamadoÀRebelião #EquipeVera16 https://t.co/C7X2fDyBPp;3;8
1042387838942306304;2018-09-19 12:20:02;Neste momento, Vera concede entrevista à Rádio Band RJ. #UmChamadoÀRebelião #TôComVera #pstu16 #EquipeVera16 https://t.co/gSw2VheToY;5;17
1042095779949752321;2018-09-18 16:59:29;Amanhã estarei no Rio de Janeiro. Acompanhe a agenda! #TôComVera #pstu16 https://t.co/9LTKU87xeT;10;27
1041818205298348034;2018-09-17 22:36:30;Hoje a campanha em Aracaju começou com uma coletiva à imprensa. #TôComVera #pstu16 #EquipeVera16 https://t.co/9kSzTG5jHP;3;7
1041473665383235585;2018-09-16 23:47:26;@ivoferraz16 Acrescentamos o denúncia do PL 6299. A estatização do setor de saneamento, incluído resíduos sólidos, é parte de nosso programa. @ivoferraz16, obrigado pela contribuição. Já fizemos a alteração na postagem do facebook, estamos atualizando também no site Abraços! #EquipeVera16;1;4
1041067143243223041;2018-09-15 20:52:03;Neste momento, acompanhada de Vanessa Portugal - candidata do PSTU ao Senado _, Vera participa da assembleia dos moradores da Ocupação William Rosa, em Contagem (MG).#TôComVera #pstu16 #UmChamadoÀRebelião #EquipeVera16 https://t.co/XXospLfm95;5;16
1041000254060019712;2018-09-15 16:26:16;Passe na página https://t.co/luuOB6AXf8 e leia o post do ponto programático sobre meio ambiente. #TôComVera #pstu16 #EquipeVera16 https://t.co/lGlistCyZe;8;18
1040999910949244928;2018-09-15 16:24:54;@sinistralibera_ Na página https://t.co/luuOB6AXf8 tem o post do ponto programático sobre meio ambiente. #EquipeVera16;0;0
1040965587005001728;2018-09-15 14:08:30;Vera conversa com eleitores na Região do Barreiro, em Belo Horizonte. #UmChamadoÀRebelião #TôComVera #pstu16 #EquipeVera16 https://t.co/zT1LyvEMIO;3;10
1040964913781456897;2018-09-15 14:05:50;Vera participa de caminhada na Região do Barreiro, em Belo Horizonte. #UmChamadoÀRebelião #TôComVera #pstu16 #EquipeVera16 https://t.co/IuCCsGWvR0;8;14
1040660795380703232;2018-09-14 17:57:22;@OAmarelinho não recebemos a solicitação em nosso e-mail oficial da campanha: pstu.assessoria@gmail.com. Nos encaminhe as perguntas, por favor. Enviaremos as respostas com toda satisfação. Desde já agradecemos pelo espaço. #EquipeVera16;0;1
1040659362832896001;2018-09-14 17:51:41;Neste momento, Vera participa de uma coletiva de imprensa na sede do Sindicato dos Mineiros de Itabira, a cidade do poeta Carlos Drummond de Andrade, em Minas Gerais. #TôComVera #pstu16 #EquipeVera16 https://t.co/yq2wXCAPdB;6;23
1040328566246985728;2018-09-13 19:57:13;A DÍVIDA É UM ROUBO! |  A mal chamada dívida pública suga todas as riquezas para meia dúzia de banqueiros. Precisamos parar de pagar essa dívida para investir em saúde, educação e emprego #TôComVera  #pstu16 https://t.co/dZ9s3HGGpf;17;36
1040224387096563712;2018-09-13 13:03:14;Assista na íntegra a minha entrevista na EBC @ebcnarede @RadioagenciaEBC @TVBrasil @RadioNacionalBR #TôComVera #pstu16 https://t.co/R3U5MQHo7m;3;6
1039977611223556096;2018-09-12 20:42:39;Assista à entrevista da Vera ao vivo na @TVBrasil https://t.co/MAk6tqxWsn #TôComVera #pstu16 #EquipeVera16;1;6
1039662526378782720;2018-09-11 23:50:36;Galera, dê um play! Assista o bate-papo que tive com a turma do @casseta #TôComVera #pstu16 @pstu https://t.co/wEU8s8ekRh;8;25
1039639376387600384;2018-09-11 22:18:37;Nossa agenda amanhã em Brasília. #TôComVera #pstu16 https://t.co/IKWaXHnyDT;3;5
1039519685836820480;2018-09-11 14:23:01;Veja como foi a nossa entrevista na Rádio @CBNoficial e portal @g1 https://t.co/Korb1bJz0Y;3;8
1039518911929114625;2018-09-11 14:19:56;Se você não conseguiu acompanhar nossas entrevista na Rádio @CBNoficial, veja no site do @g1 https://t.co/Korb1bJz0Y;2;9
1039275992844591105;2018-09-10 22:14:40;O “Santo” da lista da Odebrecht ao se olhar no espelho vira o “Vampirão”. São farinha do mesmo saco. Fora todos eles! https://t.co/x6IQOmOOfj;11;22
1038787995233669121;2018-09-09 13:55:32;Neste momento, Vera realiza caminhada pelas ruas do bairro Eldorado, na cidade de Diadema, em São Paulo. #TôComVera #pstu16 #EquipeVera16 https://t.co/M8quCWlHyn;4;16
1038446549938962432;2018-09-08 15:18:45;Neste momento, Vera realiza caminhada na Ocupação Esperança, em Osasco #TôComVera #pstu16 #EquipeVera16 https://t.co/eOKh4eQloy;3;12
1038435963649904644;2018-09-08 14:36:41;Nossa agenda de ontem no Rio de Janeiro é destaque no @g1. #TôComVera #pstu16 https://t.co/nJOd6lATVy;6;6
1038422605127213057;2018-09-08 13:43:36;Vera em caminhada pelo calçadão de Osasco, São Paulo #TôComVera #pstu16 #EquipeVera16 https://t.co/C4jAsk7Jq7;6;16
1038418321404768256;2018-09-08 13:26:35;Vera é recebida pela militância e apoiadores de campanha no Calçadão de Osasco, São Paulo. #TôVomVera #pstu16 https://t.co/QQWmcSEPGB;10;29
1038107988953837568;2018-09-07 16:53:26;Hoje participei de um ato público aqui no Rio de Janeiro em solidariedade ao Museu Nacional e contra a destruição da memória, educação, ciência e tecnologia. #TôComVera #pstu16 https://t.co/4gPVKKRla2;7;17
1037802009683013634;2018-09-06 20:37:35;O PSTU acredita também que a pregação do próprio Bolsonaro a favor de resolver tudo à bala, de “fuzilamento dos petralhas”, entre outras mensagens de ódio, acaba por estimular este tipo de atitude da qual ele agora é vitima, embora não a justifique.;130;442
1037801972454383624;2018-09-06 20:37:26;NOTA DA VERA LÚCIA, CANDIDATA À PRESIDÊNCIA PELO PSTU, SOBRE À AGRESSÃO A JAIR BOLSONARODeve ser totalmente repudiada a agressão com uma faca ao candidato Jair Bolsonaro (PSL). Consideramos inaceitável esse tipo de coisa em meio à disputa eleitoral em curso. (1);93;486
1037745785956433920;2018-09-06 16:54:10;Hoje Vera está em campanha em Florianópolis, Santa Catarina. Ela já participou de uma coletiva de imprensa (fotos). No fim de tarde, realiza de panfletagem em uma fábrica. #TôComVera #pstu16 #EquipeVera16 https://t.co/REAzkOkUIh;0;4
1037404354125422592;2018-09-05 18:17:26;Hoje, estamos em campanha nas cidades de São José dos Campos e Jacareí, no Vale do Paraíba, em São Paulo. Pela manhã, distribuímos panfletos em uma fábrica, concedi entrevista em uma rádio local e depois realizamos caminhada na Ocupação Coração Valente #TôComVera #pstu16 https://t.co/RqnDNKDpSF;2;18
1037048690232442881;2018-09-04 18:44:09;Eu torço para o @adc_confianca, o time proletário de Sergipe.https://t.co/7juEV9msij;3;8
1036765939637866497;2018-09-04 00:00:36;Obrigado, Luzia https://t.co/nq5zReVqUl;1;3
1036758617876258816;2018-09-03 23:31:31;O incêndio no Museu Nacional não é um acidente. É um crime premeditado por anos de descaso com o patrimônio histórico, com o investimento na ciência e educação e pelo sucateamento da universidade pública do país. https://t.co/g7HjNB8XGz;8;37
1036680727369314309;2018-09-03 18:22:00;O incêndio no Museu Nacional é uma tragédia anunciada e de responsabilidade dos governos.https://t.co/39yd7UOtgA;5;9
1036672575668137984;2018-09-03 17:49:37;“O governo federal e o congresso nacional não governam para a maioria do povo”Entrevista que concedi ao @portalpolitico, de Sergipe.  https://t.co/o7MmPHJULf;1;1
1036031456286584832;2018-09-01 23:22:02;Hoje e amanhã, a agenda de campanha é em Petrolina, no Sertão de Pernambuco. A panfletagem que realizamos pela manhã na feira da Cohab foi destaque no @jornalhoje e nos telejornais da @GloboNews. Leia a matéria e assista o vídeo no @g1 #TôComVera #pstu16 https://t.co/kK9ZI6mV5I;4;13
1035941721299927040;2018-09-01 17:25:27;Hoje, no programa de rádio e TV, usamos nossos poucos 5 segundos para dizer que a eleição é uma farsa e fazer nosso chamado à rebelião. Vá no https://t.co/luuOB6AXf8 e veja nosso primeiro vídeo em versão maior. #TôComVera #pstu16;7;11
1035845375750496256;2018-09-01 11:02:37;Em entrevista ao Jornal Nacional, defendi a revogação de todas as reformas que atacam direitos dos trabalhadores, a exemplo da trabalhista. #TôComVera #pstu16https://t.co/atYV2AUs2A;14;37
1035645266161033216;2018-08-31 21:47:27;Hoje pela manhã, fui à  Secretaria de Justiça de São Paulo, onde 4 mulheres negras e 3 homens negros estão há 8 dias acorrentados em defesa de uma Lei para Inclusão de Negros nos concursos públicos. Levei o apoio e solidariedade do PSTU a esta luta! https://t.co/dxAyqrYUpG;11;24
1035643397867012105;2018-08-31 21:40:02;Respondi a Calculadora de Afinidade Eleitoral. Confira!  #TôComVera #pstu16 https://t.co/SPQ3Ugp1Xz;2;9
1035326079370702854;2018-08-31 00:39:07;A nossa agenda de campanha de hoje foi notícia no Jornal Nacional.  #TôComVera #pstu16 https://t.co/GXkXX3zku1;9;16
1035222582340018177;2018-08-30 17:47:51;Hoje distribuímos panfletos e conversamos com as operárias e operários da fábrica Baxter, em Jurubatuba, São Paulo.#TôComVera #pstu16 https://t.co/cMbaMxs6zn;4;10
1035118672791187456;2018-08-30 10:54:57;O @pstu publicou mais um texto sobre o Dia da Visibilidase Lésbica e Bissexual. Leia em nosso site. Junte-se a nós na luta contra toda forma de  opressão e exploração. #TôComVera #pstu16 https://t.co/SZl78Y6GDR;2;8
1034955514084581376;2018-08-30 00:06:37;O jornal @Estadao fez um infográfico com nossas propostas para a educação. Leia e compartilhe! #TôComVera #pstu16https://t.co/O6j9JLW12d;12;41
1034927479490789378;2018-08-29 22:15:13;O PSTU é, proporcionalmente, o partido com mais representantes negros: 42,18% do seu total de 211 candidatos. Também é o segundo, proporcionalmente, com mais candidatos indígenas: 3,31% (ou 7 candidatos). #TôComVera #pstu16 https://t.co/M9FAUeEFC3;9;43
1034889397928378368;2018-08-29 19:43:54;29 de agosto é dia da Visibilidade Lésbica e Bissexual. O PSTU luta bravamente contra toda forma de opressão e exploração. Leia nosso texto sobre esta data importante na luta contra a lgbtfobia. #TôComVera #pstu16Clique aqui 👉 https://t.co/8c0JeHsWjP https://t.co/upmSnCFfCk;10;50
1034870664472289280;2018-08-29 18:29:28;Hoje participei de uma café da manhã com operárias e operários do setor da alimentação, na sede do Sindicato dos Trabalhadores nas Indústrias de Laticínios do Estado de São Paulo. A nossa campanha é colada com a classe trabalhadora. #TôComVera #pstu16 https://t.co/E4nfTXZT68;10;17
1034845980385009664;2018-08-29 16:51:22;@cartacapital O @Haddad_Fernando só não falou que o PT governou o Brasil por 14 anos e nada fez para impedir o monopólio da Globo. Ao contrário, foi o @LulaOficial que renovou a concessão da emissora e seguiu enchendo os bolsos dos Marinhos com dinheiro da propaganda oficial. São todos iguais!;5;9
1034840209207296000;2018-08-29 16:28:26;VÍDEO | https://t.co/GWKZV8tXrwEu e Hertz gravamos com Osmarino Amâncio sobre os 30 anos da morte de Chico Mendes. Osmarino, seringueiro do Acre e militante do PSTU, lutou lado a lado com Chico Mendes. #TôComVera #pstu16;8;14
1034594800211816448;2018-08-29 00:13:16;@Notenteta @jairbolsonaro Olá, Igor!Conheça a história de Rafael Braga.https://t.co/g7Awa7H7JA;0;0
1034494629767462912;2018-08-28 17:35:14;Hertz Dias, meu companheiro de chapa, manda o recado: “liberdade para Rafael Braga. Cadeia para @jairbolsonaro” #TôComVera #pstu16 https://t.co/g0168Gp9f2;6;13
1034389549101854720;2018-08-28 10:37:41;Ouça a minha entrevista na Rádio Globo - https://t.co/QE65urzUtc #TôComVera #pstu16 @pstu @NovaRadioGlobo;14;29
1034161165201534976;2018-08-27 19:30:10;Daqui a pouco começa minha entrevista na @NovaRadioGlobo. Fique ligado! #TôComVera #pstu16 @pstu https://t.co/6vvhO9PAxy;2;7
1033890718627123200;2018-08-27 01:35:30;LGBT | Conheçam seu Seu Alex, homem trans, operário da construção civil e candidato a vice-governador do Pará pelo PSTU. Ele é o primeiro trans a disputar um cargo como este no Brasil.https://t.co/HxofXKkDqC;5;12
1033866837547790338;2018-08-27 00:00:37;Ontem, na Cidade Tirandentes, na Zona Leste de São Paulo, meu companheiro de chapa, Hertz Dias, participou do lançamento da candidatura de Shirley Raposo à deputada federal - 1630. Mais uma mulher, negra e de luta fazendo um chamado à rebelião! #TôComVera #pstu16 https://t.co/qdvaHK29fE;4;17
1033704413582438402;2018-08-26 13:15:12;Ontem caminhamos pelas ruas de Diadema (SP), conversamos com a população e apresentamos nosso projeto socialista para o Brasil. Ajude a ecoar nosso chamado à rebelião. Junte-se a nós! #TôComVera #pstu16 https://t.co/f2yGkS7l7c;0;5
1033514350596771840;2018-08-26 00:39:57;Depois da caminhada pelas ruas de Diadema, no ABC Paulista, realizamos uma plenária com apoiadores da campanha. Trabalhadores e jovens que estão ajudando a ecoar o chamado à rebelião e apresentar um projeto socialista para o Brasil. Junte-se a nós nessa luta! #TôComVera #pstu16 https://t.co/JvStMqaWX6;1;7
1033508237067341824;2018-08-26 00:15:40;Hoje, pela tarde, participei de duas caminhadas pelas ruas da cidade de Diadema, no ACB Paulista, ao lado de outros candidatos do PSTU: Mancha (Senador), Cláudio Donizete (Dep. Federal), Professor Ivanci (Dep. Estadual) e Professor Fernando (Dep. Estadual). https://t.co/CKFDLjL2mu;4;21
1033154448414179328;2018-08-25 00:49:50;Pesquisa mostra que 68% da população brasileira é contra as privatizações. Defendemos a reestatização, sem indenização, sob o controle dos trabalhadores, de todas empresas que foram privatizadas por Collor, FHC, Lula, Dilma e Temer. #TôComVera #pstu16  https://t.co/3eGn3CYroU;3;11
1033145265316929536;2018-08-25 00:13:20;#TôComVera #pstu16 O nosso chamado à rebelião está nas fábricas, nas periferias, nas ocupações populares, nos assentamentos rurais, nas escolas e nas universidades. É hora de organizar os de baixo para derrubar os de cima! Junte-se a nós nessa luta! https://t.co/5vUxcqOCPH;2;5
1033096862901919749;2018-08-24 21:01:00;Em meio a uma grande crise econômica, política e social que estamos vivendo, o PSTU se vê na obrigação de apresentar uma alternativa socialista e revolucionária nestas eleições. Leia os 16 pontos para uma saída socialista para o Brasil https://t.co/QH6IQKNDP0;12;29
1033018723588874242;2018-08-24 15:50:30;Ontem, @Ancelmocom destacou em sua coluna no @JornalOGlobo as entrevistas que a turma do @casseta está realizando com os presidenciáveis. Fui a primeira a ser sabatinada. Foi muito agradável. #TôComVera #pstu16 https://t.co/47NVdVSHXj;9;19
1032818635146969088;2018-08-24 02:35:26;Fui representada pelo companheiro Guillen no evento do Monitor da Violência, parceria do G1 com o Fórum Brasileiro de Segurança Pública e o Núcleo de Estudos da Violência da Universidade de São Paulo (USP), hoje, na UnB. Leia as propostas do @pstu - https://t.co/2pDPHjvriY;4;8
1032639881565102080;2018-08-23 14:45:07;"ENTREVISTA | Ouça a entrevista da Vera na Rádio Jornal de Caruaru, PernambucoClique no lik: https://t.co/IcfxEJ1SeY""Vera, que é pernambucana de Inajá, no Sertão, apresentou propostas em defesa dos pobres, negros e nordestinos"" https://t.co/DHt6ybfd8b";1;8
1032383227044888576;2018-08-22 21:45:16;Nós do PSTU queremos prestar total solidariedade aos povos de terreiro deste país. https://t.co/LpWFliBtRB;2;8
1032373931070578688;2018-08-22 21:08:20;"DEU NA IMPRENSA | ""A criminalização das drogas mata usuários, policiais e moradores de comunidades” https://t.co/a3Mnl7rCuD";14;25
1032045113013354498;2018-08-21 23:21:44;Foi  aceito oficialmente o registro da nossa candidatura https://t.co/tIjMBfcNlt;6;23
1032038833670504449;2018-08-21 22:56:46;https://t.co/IhelNAxrXl;0;0
1032038392937238528;2018-08-21 22:55:01;https://t.co/LilULpYeD7;0;1
1032025892913065985;2018-08-21 22:05:21;"""Político que vive de privilégios, jamais vai defender direito de quem trabalha! Por isso que Bolsonaro disse que é melhor menos direitos e emprego  do que direitos e desemprego, defendendo a reforma trabalhista de Temer"" https://t.co/hWd2PxdyTy";14;20
1031968905764323328;2018-08-21 18:18:54;"RIO DE JANEIRO | Em atividade de campanha no Rio de Janeiro, Vera gravou entrevista com a turma do Casseta &amp; Planeta. Quando o programa for por eles divulgado, vamos postar aqui na página.";2;3
1031881782877188097;2018-08-21 12:32:43;https://t.co/fLuy736c5c;2;3
1031713173051781120;2018-08-21 01:22:43;Espero todos e todas do ABC no próximo sábado, dia 25! https://t.co/cG49kYbBPw;1;1
1031691162904666115;2018-08-20 23:55:15;As eleições são controladas pelo poder econômico. Pelos ricos!Nem democracia dos ricos, nem ditadura militar podem mudar para melhor a nossa vida. https://t.co/jBlJrNFh9Z;3;4
1031687392321830912;2018-08-20 23:40:16;NEGRAS e NEGROS | Nesse final de semana Vera se reuniu com negras e negros que militam no PSTU para debater o racismo e a exploração em nosso país. https://t.co/XbCCzCiGMN;3;5
1030642441014177792;2018-08-18 02:28:01;https://t.co/n8DdFCd9iD;0;1
1030642263913902080;2018-08-18 02:27:18;Vera comenta o debate da Rede TV https://t.co/Wdq7dtJs0Q;1;2
1030637294598991880;2018-08-18 02:07:34;Pessoal, infelizmente tivemos um problema técnico na transmissão da live de Vera comentando o debate da Rede TV, em que fomos excluídos. Pedimos desculpas pelo problema.Vamos realizar uma live em breve com o balanço... https://t.co/qMSzPhoPC5;0;4
1030626247997444096;2018-08-18 01:23:40;Vera no debate da Rede TV https://t.co/h3Jp0gDZDr;4;12
1030620246435147776;2018-08-18 00:59:49;Vera no debate da RedeTV https://t.co/MiGZ1hMwpv;0;0
1030181563164708866;2018-08-16 19:56:39;O 16 amanheceu nas ruas e nas fábricas para apresentar o nosso programa, através do nosso manifesto. Confira o vídeo! https://t.co/buPG3Gqth6;5;12
1030172435730128896;2018-08-16 19:20:23;O 16 amanheceu nas ruas e nas fábricas para apresentar o nosso programa, através do nosso manifesto. Confira o vídeo! https://t.co/wWTHhBImLN;1;9
